grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,AMV_index,IPO_index,member,psl_trend_forced,row_id,member_id
8285,193.75,53.75,53.75,0.0,2,-25.32876749734953,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,74.4144977813246,1J_8285,9
8286,196.25,53.75,53.75,0.0,2,-34.435851856210746,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,70.82614135310651,1J_8286,9
8287,198.75,53.75,53.75,0.0,2,-42.11266945587941,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,67.1279313031614,1J_8287,9
8288,201.25,53.75,53.75,0.0,2,-47.78593035828373,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,63.77905218314368,1J_8288,9
8289,203.75,53.75,53.75,0.0,2,-52.5903632894807,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,60.82620955394265,1J_8289,9
8290,206.25,53.75,53.75,0.0,2,-54.76671514731285,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,57.92268267411834,1J_8290,9
8291,208.75,53.75,53.75,0.0,2,-54.63303886016037,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,54.72045357197136,1J_8291,9
8292,211.25,53.75,53.75,0.0,2,-53.438433702913805,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,50.67266967153956,1J_8292,9
8293,213.75,53.75,53.75,0.0,2,-52.99765554086592,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,45.79120287131172,1J_8293,9
8294,216.25,53.75,53.75,0.0,2,-54.61045136625873,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,40.49877745445787,1J_8294,9
8295,218.75,53.75,53.75,0.0,2,-56.46260120064367,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,34.94337054598111,1J_8295,9
8296,221.25,53.75,53.75,0.0,2,-57.15089894340173,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,29.45170611173517,1J_8296,9
8297,223.75,53.75,53.75,0.0,2,-56.570627882505065,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,24.61001032515865,1J_8297,9
8298,226.25,53.75,53.75,0.0,2,-53.216582843791336,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,20.57232698878428,1J_8298,9
8299,228.75,53.75,53.75,0.0,0,-47.61700925892562,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,15.914713388088284,1J_8299,9
8300,231.25,53.75,53.75,1.0,0,-57.15863227754678,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,2.509963329485091,1J_8300,9
8301,233.75,53.75,53.75,1.0,0,-82.13501533051239,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-22.263623602016036,1J_8301,9
8302,236.25,53.75,53.75,1.0,0,-97.4372267226616,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-41.24388877090661,1J_8302,9
8303,238.75,53.75,53.75,1.0,0,-101.22400554199804,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-49.44204166007375,1J_8303,9
8304,241.25,53.75,53.75,1.0,0,-103.8026958245634,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-55.489241321510775,1J_8304,9
8305,243.75,53.75,53.75,1.0,0,-112.12154354745022,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-59.65965933455139,1J_8305,9
8306,246.25,53.75,53.75,1.0,0,-120.6305562683974,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-59.12439914113591,1J_8306,9
8307,248.75,53.75,53.75,1.0,0,-121.39585018236176,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-57.11905139301005,1J_8307,9
8308,251.25,53.75,53.75,1.0,0,-116.21383679527828,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-56.79019681086794,1J_8308,9
8309,253.75,53.75,53.75,1.0,0,-106.11553049617004,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-55.72346108961087,1J_8309,9
8310,256.25,53.75,53.75,1.0,0,-94.76827360139688,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-54.79825776907356,1J_8310,9
8311,258.75,53.75,53.75,1.0,0,-83.94531232803531,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-54.18707654250747,1J_8311,9
8312,261.25,53.75,53.75,1.0,0,-75.17764293616129,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-54.3636530362494,1J_8312,9
8313,263.75,53.75,53.75,1.0,0,-68.33874695997497,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-54.22831520258992,1J_8313,9
8314,266.25,53.75,53.75,1.0,0,-64.1619659078127,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-53.756235809903046,1J_8314,9
8315,268.75,53.75,53.75,1.0,0,-62.56646041381259,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-53.13080076411903,1J_8315,9
8316,271.25,53.75,53.75,1.0,0,-61.241283977642745,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-50.8617513282582,1J_8316,9
8317,273.75,53.75,53.75,1.0,0,-60.49909144220518,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-48.29282298742032,1J_8317,9
8318,276.25,53.75,53.75,1.0,0,-63.428182061174056,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-47.60910323617251,1J_8318,9
8319,278.75,53.75,53.75,0.0,2,-69.14690704896321,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-48.18750375034385,1J_8319,9
8320,281.25,53.75,53.75,0.0,1,-77.094166021097,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-49.49871228487586,1J_8320,9
8321,283.75,53.75,53.75,1.0,0,-83.15985717087506,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-48.31008052407093,1J_8321,9
8322,286.25,53.75,53.75,1.0,0,-83.85946097885048,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-44.7260087489565,1J_8322,9
8323,288.75,53.75,53.75,1.0,0,-83.32286045546266,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-41.77621232677158,1J_8323,9
8324,291.25,53.75,53.75,1.0,0,-82.78752215949562,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-38.781220809633375,1J_8324,9
8325,293.75,53.75,53.75,1.0,0,-80.73406795240847,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-33.87966631374945,1J_8325,9
8326,296.25,53.75,53.75,1.0,0,-75.50646852571555,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-27.49817026762541,1J_8326,9
8327,298.75,53.75,53.75,1.0,0,-67.14631292518352,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-19.271841410343168,1J_8327,9
8328,301.25,53.75,53.75,1.0,0,-55.56099484078191,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-6.082338147466431,1J_8328,9
8329,303.75,53.75,53.75,0.0,1,-37.46002730040451,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,15.95389482050232,1J_8329,9
8330,306.25,53.75,53.75,0.0,1,-18.126879685577688,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,40.360221518342485,1J_8330,9
8331,308.75,53.75,53.75,0.0,1,-7.41812815395992,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,55.62265298240854,1J_8331,9
8332,311.25,53.75,53.75,0.0,1,-1.3139951005261918,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,65.7030220188261,1J_8332,9
8333,313.75,53.75,53.75,0.0,1,6.509023742647997,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,77.02666616106985,1J_8333,9
8334,316.25,53.75,53.75,0.0,1,18.368684270473096,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,90.3846263022148,1J_8334,9
8335,318.75,53.75,53.75,0.0,1,38.33073181855435,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,108.5133790380264,1J_8335,9
8336,321.25,53.75,53.75,0.0,1,72.25972043701455,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,136.923140426231,1J_8336,9
8337,323.75,53.75,53.75,0.0,1,115.6111773607102,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,171.1577085556747,1J_8337,9
8338,326.25,53.75,53.75,0.0,1,151.17459258435147,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,195.0760330455849,1J_8338,9
8339,328.75,53.75,53.75,0.0,1,167.164028379101,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,198.08644245625888,1J_8339,9
8340,331.25,53.75,53.75,0.0,1,161.3770614822951,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,180.8679487589708,1J_8340,9
8341,333.75,53.75,53.75,0.0,1,142.68930911775757,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,153.18890990277907,1J_8341,9
8342,336.25,53.75,53.75,0.0,1,124.4311507023974,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,125.53793555913047,1J_8342,9
8343,338.75,53.75,53.75,0.0,1,115.29423576591302,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,105.18747571618664,1J_8343,9
8344,341.25,53.75,53.75,0.0,1,116.92911840050512,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,94.55760454734916,1J_8344,9
8345,343.75,53.75,53.75,0.0,1,123.51519574096808,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,89.15489653779197,1J_8345,9
8346,346.25,53.75,53.75,0.0,1,128.91963812752203,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,84.91522669190984,1J_8346,9
8347,348.75,53.75,53.75,0.0,1,130.06667478084165,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,80.36049171244949,1J_8347,9
8348,351.25,53.75,53.75,1.0,0,127.9232279330092,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,75.76942517436086,1J_8348,9
8349,353.75,53.75,53.75,1.0,0,125.5937556570404,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,71.00095530728997,1J_8349,9
8350,356.25,53.75,53.75,1.0,0,123.37303683101668,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,66.0991731375998,1J_8350,9
8351,358.75,53.75,53.75,1.0,0,121.22121055870385,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,61.58004369151275,1J_8351,9
8352,1.25,56.25,56.25,0.0,1,180.15084699463856,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,82.77994903205945,1J_8352,9
8353,3.75,56.25,56.25,0.0,1,177.43633571044035,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,75.2009132283929,1J_8353,9
8354,6.25,56.25,56.25,0.0,1,172.72851809718674,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,67.1651541799567,1J_8354,9
8355,8.75,56.25,56.25,0.0,0,165.9550418428247,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,59.72025708035339,1J_8355,9
8356,11.25,56.25,56.25,0.0,0,159.39531891414117,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,53.838451275166655,1J_8356,9
8357,13.75,56.25,56.25,1.0,0,152.98095383720053,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,49.01041782387859,1J_8357,9
8358,16.25,56.25,56.25,0.0,1,145.0083382709686,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,45.0114521410749,1J_8358,9
8359,18.75,56.25,56.25,0.0,1,135.359814684534,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,40.6826354244309,1J_8359,9
8360,21.25,56.25,56.25,0.0,1,124.9634113550367,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,35.13933615721103,1J_8360,9
8361,23.75,56.25,56.25,1.0,0,116.71630751197198,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,30.339220807517147,1J_8361,9
8362,26.25,56.25,56.25,1.0,0,111.33335631044768,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,25.62642992325282,1J_8362,9
8363,28.75,56.25,56.25,1.0,0,107.01045513651118,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,20.105893933971902,1J_8363,9
8364,31.25,56.25,56.25,1.0,0,102.83891706137749,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,14.482429406305522,1J_8364,9
8365,33.75,56.25,56.25,1.0,0,98.58412609749898,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,9.22431078862549,1J_8365,9
8366,36.25,56.25,56.25,1.0,0,94.985870531199,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,4.61192619357744,1J_8366,9
8367,38.75,56.25,56.25,1.0,0,93.05491943466814,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,0.1524803920840687,1J_8367,9
8368,41.25,56.25,56.25,1.0,0,91.44936232243684,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-4.037187046894429,1J_8368,9
8369,43.75,56.25,56.25,1.0,0,89.6537107052597,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-7.109576118107553,1J_8369,9
8370,46.25,56.25,56.25,1.0,0,85.60199880500205,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-10.287631145082528,1J_8370,9
8371,48.75,56.25,56.25,1.0,0,80.51015757075142,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-13.932249484516875,1J_8371,9
8372,51.25,56.25,56.25,1.0,0,74.78422622260283,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-17.19836242573666,1J_8372,9
8373,53.75,56.25,56.25,1.0,0,68.15040458722677,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-19.31039578260983,1J_8373,9
8374,56.25,56.25,56.25,1.0,0,63.06315263338297,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-20.86156457121132,1J_8374,9
8375,58.75,56.25,56.25,1.0,0,60.06582405290113,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-21.931240022555407,1J_8375,9
8376,61.25,56.25,56.25,1.0,0,56.07184568437865,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-24.051946280728977,1J_8376,9
8377,63.75,56.25,56.25,1.0,0,48.950141784994855,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-26.55927159128673,1J_8377,9
8378,66.25,56.25,56.25,1.0,0,42.16505146395431,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-27.52508262711872,1J_8378,9
8379,68.75,56.25,56.25,1.0,0,35.757858685371765,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-28.64749531740476,1J_8379,9
8380,71.25,56.25,56.25,1.0,0,28.87876043769038,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-29.8545027350892,1J_8380,9
8381,73.75,56.25,56.25,1.0,0,21.520994305356265,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-30.73526936722688,1J_8381,9
8382,76.25,56.25,56.25,1.0,0,12.536330226458633,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-32.33464839094848,1J_8382,9
8383,78.75,56.25,56.25,1.0,0,2.7702806576778376,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-35.17242900683346,1J_8383,9
8384,81.25,56.25,56.25,1.0,0,-7.387916437987185,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-39.88668737177654,1J_8384,9
8385,83.75,56.25,56.25,1.0,0,-14.706790688223782,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.966818347262496,1J_8385,9
8386,86.25,56.25,56.25,1.0,0,-18.49278077038392,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.865586166140005,1J_8386,9
8387,88.75,56.25,56.25,1.0,0,-21.97694252046911,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.936263121841336,1J_8387,9
8388,91.25,56.25,56.25,1.0,0,-25.3648708507194,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-43.134312415838025,1J_8388,9
8389,93.75,56.25,56.25,1.0,0,-28.56060065798292,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-43.80082057308829,1J_8389,9
8390,96.25,56.25,56.25,1.0,0,-30.86583397380518,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-45.72611905061211,1J_8390,9
8391,98.75,56.25,56.25,1.0,0,-32.43067590646507,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-47.94301295305029,1J_8391,9
8392,101.25,56.25,56.25,1.0,0,-33.20398103782346,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-48.55235396368157,1J_8392,9
8393,103.75,56.25,56.25,1.0,0,-32.51285524711365,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-46.78236572376517,1J_8393,9
8394,106.25,56.25,56.25,1.0,0,-28.885237141195624,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.62310161343618,1J_8394,9
8395,108.75,56.25,56.25,1.0,0,-23.093479033302263,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-37.075649191200185,1J_8395,9
8396,111.25,56.25,56.25,1.0,0,-18.21697626643109,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-33.551331436013434,1J_8396,9
8397,113.75,56.25,56.25,1.0,0,-10.826167127648322,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-31.211820754362385,1J_8397,9
8398,116.25,56.25,56.25,1.0,0,-0.9659227342280328,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-29.46287685244329,1J_8398,9
8399,118.75,56.25,56.25,1.0,0,7.066918458569517,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-31.00066241715242,1J_8399,9
8400,121.25,56.25,56.25,1.0,0,15.078103589503378,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-33.44511133176732,1J_8400,9
8401,123.75,56.25,56.25,1.0,0,26.042821190141588,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-33.33177985908195,1J_8401,9
8402,126.25,56.25,56.25,1.0,0,39.142943344986186,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-29.38382036908736,1J_8402,9
8403,128.75,56.25,56.25,1.0,0,47.51902854968076,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-25.82198294790298,1J_8403,9
8404,131.25,56.25,56.25,1.0,0,60.84568971283578,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-16.24751765624099,1J_8404,9
8405,133.75,56.25,56.25,1.0,0,72.8570619134671,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-10.335673904951436,1J_8405,9
8406,136.25,56.25,56.25,1.0,0,69.20066127435963,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-21.228824727226527,1J_8406,9
8407,138.75,56.25,56.25,0.0,2,59.004866573294265,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-30.52609922520559,1J_8407,9
8408,141.25,56.25,56.25,0.0,2,47.60574945903678,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-31.845274913541864,1J_8408,9
8409,143.75,56.25,56.25,0.0,2,37.68865275030166,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-29.375430639550032,1J_8409,9
8410,146.25,56.25,56.25,0.0,2,25.02677336901133,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-25.773480570106685,1J_8410,9
8411,148.75,56.25,56.25,0.0,2,9.721938512851048,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-21.917746355240723,1J_8411,9
8412,151.25,56.25,56.25,0.0,2,-5.138506911437979,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-17.242663514217266,1J_8412,9
8413,153.75,56.25,56.25,0.0,2,-17.953189131222924,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-11.232667555567277,1J_8413,9
8414,156.25,56.25,56.25,0.0,2,-34.24579372198124,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-6.344654034610196,1J_8414,9
8415,158.75,56.25,56.25,1.0,0,-51.68984653409642,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-3.694415859528437,1J_8415,9
8416,161.25,56.25,56.25,1.0,0,-72.52127275633023,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-1.6642393213054807,1J_8416,9
8417,163.75,56.25,56.25,0.0,2,-88.83591414814896,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,6.543534494927277,1J_8417,9
8418,166.25,56.25,56.25,0.0,2,-93.61909451647932,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,20.23589711822137,1J_8418,9
8419,168.75,56.25,56.25,0.0,2,-96.2381724168282,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,31.78981124333699,1J_8419,9
8420,171.25,56.25,56.25,0.0,2,-95.88107556237372,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,40.99966091527676,1J_8420,9
8421,173.75,56.25,56.25,0.0,2,-94.57929193420142,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,48.37451528603154,1J_8421,9
8422,176.25,56.25,56.25,0.0,2,-93.5610004443432,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,54.722962436310986,1J_8422,9
8423,178.75,56.25,56.25,0.0,2,-93.55575022158789,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,59.64382978797455,1J_8423,9
8424,181.25,56.25,56.25,0.0,2,-93.42848888602308,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,62.8060389854238,1J_8424,9
8425,183.75,56.25,56.25,0.0,2,-93.03430340477898,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,64.41109203433686,1J_8425,9
8426,186.25,56.25,56.25,0.0,2,-92.3329391098118,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,64.50990996186724,1J_8426,9
8427,188.75,56.25,56.25,0.0,2,-92.2022835659519,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,63.29354438377057,1J_8427,9
8428,191.25,56.25,56.25,0.0,2,-92.27164375695664,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,61.23585184377836,1J_8428,9
8429,193.75,56.25,56.25,0.0,2,-91.7904674058325,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,58.54597248750517,1J_8429,9
8430,196.25,56.25,56.25,0.0,2,-92.43783895765232,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,55.04891116529842,1J_8430,9
8431,198.75,56.25,56.25,0.0,2,-94.46904298773345,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,50.75784428462538,1J_8431,9
8432,201.25,56.25,56.25,0.0,0,-96.36934071377075,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,47.31816847285761,1J_8432,9
8433,203.75,56.25,56.25,0.0,2,-97.28358259325012,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,45.79019140238667,1J_8433,9
8434,206.25,56.25,56.25,0.0,2,-95.94599122732428,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,45.6259313556328,1J_8434,9
8435,208.75,56.25,56.25,0.0,2,-91.26520318994604,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,46.53044487287628,1J_8435,9
8436,211.25,56.25,56.25,0.0,2,-86.49206789440572,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,46.5150724586802,1J_8436,9
8437,213.75,56.25,56.25,0.0,2,-84.78154219797447,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,44.27362009469719,1J_8437,9
8438,216.25,56.25,56.25,0.0,2,-86.85838338170143,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,40.1678552586425,1J_8438,9
8439,218.75,56.25,56.25,0.0,2,-91.72389384086846,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,33.87660276586632,1J_8439,9
8440,221.25,56.25,56.25,0.0,2,-96.61666972843705,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,26.34793858524602,1J_8440,9
8441,223.75,56.25,56.25,0.0,2,-104.3779798662854,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,16.35480001245625,1J_8441,9
8442,226.25,56.25,56.25,0.0,0,-113.3942859440529,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,4.049972822494582,1J_8442,9
8443,228.75,56.25,56.25,1.0,0,-122.80290809255428,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-6.754958231928661,1J_8443,9
8444,231.25,56.25,56.25,1.0,0,-135.37945223172372,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-20.233889227831355,1J_8444,9
8445,233.75,56.25,56.25,1.0,0,-136.83077340442875,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-30.13106250757891,1J_8445,9
8446,236.25,56.25,56.25,1.0,0,-130.52257386639363,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-32.34589515158083,1J_8446,9
8447,238.75,56.25,56.25,1.0,0,-126.4661129267556,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-33.87655387592666,1J_8447,9
8448,241.25,56.25,56.25,1.0,0,-123.71404616988228,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-37.12569010588214,1J_8448,9
8449,243.75,56.25,56.25,1.0,0,-122.20465443850308,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-40.678666932048415,1J_8449,9
8450,246.25,56.25,56.25,1.0,0,-118.30383383935325,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.00401419098459,1J_8450,9
8451,248.75,56.25,56.25,1.0,0,-112.55118849834368,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.25012295729003,1J_8451,9
8452,251.25,56.25,56.25,1.0,0,-105.4435920183388,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.62635391582481,1J_8452,9
8453,253.75,56.25,56.25,1.0,0,-98.035420368346,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-43.5296267837598,1J_8453,9
8454,256.25,56.25,56.25,1.0,0,-91.19334767491348,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-44.19800256697484,1J_8454,9
8455,258.75,56.25,56.25,1.0,0,-85.06040494751939,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-43.83444984889712,1J_8455,9
8456,261.25,56.25,56.25,1.0,0,-79.53740359835292,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-43.83964070174354,1J_8456,9
8457,263.75,56.25,56.25,1.0,0,-72.46123282378473,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-43.272364460722976,1J_8457,9
8458,266.25,56.25,56.25,1.0,0,-65.43480231916243,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.58933656853625,1J_8458,9
8459,268.75,56.25,56.25,1.0,0,-59.55088834260124,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-41.96955196561428,1J_8459,9
8460,271.25,56.25,56.25,1.0,0,-53.78144690024559,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-40.092404405024126,1J_8460,9
8461,273.75,56.25,56.25,0.0,2,-50.94094350436505,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-38.8527826487197,1J_8461,9
8462,276.25,56.25,56.25,0.0,2,-52.07141331937985,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-38.150355848716856,1J_8462,9
